team_name,event_map_id,event_date,player_a_id,player_a,n_retained,n_pre_obs,n_post_obs,mean_pre,mean_post,delta,t_stat,p_value,retained_teammate_ids
SINNERS,7406,2024-05-24 18:00:00+00:00,20229,moriisko,4,39,33,-0.01413757114038179,0.007509375674479274,0.021646946814861064,0.5384365973385598,0.5920141504068437,"13568,22280,798,11199"
Patins da Ferrari,3674,2025-01-09 23:00:00+00:00,18891,cutzmeretz,4,39,16,-0.01076892533210639,0.010799324253016319,0.02156824958512271,0.4207038791989008,0.6775875680743222,"21290,22559,22421,19831"
CPH Wolves,5244,2024-09-15 16:50:00+00:00,16487,eraa,3,30,30,0.004716622485589861,0.026145950723589162,0.021429328237999302,0.41213891847101064,0.681807622706413,"22048,17113,16718"
Ninjas in Pyjamas,5079,2024-10-04 09:30:00+00:00,22759,jocab,3,30,30,-0.02315215139311797,-0.001744201372803738,0.021407950020314235,0.4997056854159775,0.6192888546680622,"9278,20425,17937"
Rhyno,5379,2024-09-02 14:10:00+00:00,16102,nopeej,3,26,30,-0.022696933156578263,-0.0013455346273861847,0.02135139852919208,0.3948701075141549,0.6946145077830718,"17003,23140,21014"
3DMAX,1874,2024-04-23 11:30:00+00:00,21969,graviti,4,40,40,-0.021019398669496342,0.00018238393903151074,0.021201782608527852,0.49278313988953454,0.6236604975315126,"19738,13497,13138,19739"
Nexus,5308,2024-09-23 13:30:00+00:00,20889,7kick,4,37,40,0.020810914560687944,0.041594155865411,0.020783241304723057,0.5386882161177456,0.5916973777157339,"9626,17116,15573,1206"
RED Canids,12855,2025-08-17 16:25:00+00:00,19750,drop,4,40,31,0.0077476279462107694,0.028506566786743896,0.020758938840533127,0.5315613322058499,0.5967478797548149,"21288,16835,20085,20939"
AMKAL,13304,2025-07-01 14:00:00+00:00,16948,travis,4,40,40,-0.018812100916977294,0.0015340052166374761,0.02034610613361477,0.636944789924595,0.526049211638381,"14273,22075,21692,21431"
Crashers,9634,2025-11-04 19:00:00+00:00,22421,rainny,4,39,40,0.007606933413252191,0.02782778400347018,0.02022085059021799,0.5922478238352823,0.5554305924653449,"23829,21085,24717,21038"
RED Canids,13089,2025-07-24 19:00:00+00:00,20939,history,4,40,40,0.018689844357220355,0.03888904553135233,0.020199201174131973,0.4333006178610629,0.6659975789076605,"21288,16835,20085,19750"
Astralis,158,2025-09-12 16:20:00+00:00,9032,magisk,4,40,40,0.007018114086220323,0.027105654980725348,0.020087540894505027,0.4825201430572227,0.6307879248689561,"7592,20304,17956,10096"
B8,2450,2025-10-14 07:50:00+00:00,20282,krasnal,4,40,40,-0.04630492401405088,-0.02626765221231559,0.02003727180173529,0.603780089819048,0.5478959799346087,"19592,23643,21708,20112"
JiJieHao,2666,2025-04-30 04:50:00+00:00,10449,issaa,3,22,30,0.00681359165836671,0.026842706941405923,0.020029115283039214,0.384518821739895,0.7022804755102872,"19763,17675,18163"
Eternal Fire,11038,2025-09-09 11:00:00+00:00,21250,jresy,4,40,40,-0.029329438036308053,-0.009497514699908078,0.019831923336399975,0.5958705871631598,0.553063084692828,"15835,20309,21142,8575"
Getting Info,11253,2025-10-04 17:00:00+00:00,17918,nosrac,4,40,40,-0.03286464997226321,-0.013193019484790017,0.019671630487473193,0.4916220687202903,0.6244081369068762,"24048,20692,19709,19711"
HEROIC,2309,2025-10-26 11:00:00+00:00,23600,alkaren,4,40,40,0.0005508933329163412,0.020172530457252955,0.019621637124336615,0.46280227617979736,0.6448021110734654,"19187,22047,19310,20119"
G2,460,2025-05-19 22:00:00+00:00,3972,hunter,4,40,40,0.01023231926454402,0.029843201848981565,0.019610882584437543,0.4213264133632948,0.6747664809546893,"16848,11617,2553,20447"
HEROIC,1785,2024-05-27 21:20:00+00:00,13602,nicoodoz,4,40,40,-0.01603956548673078,0.0035647905090243045,0.019604355995755083,0.5101596984772386,0.6114069892140678,"12018,9436,14148,19677"
Crashers,11875,2025-09-08 21:00:00+00:00,24717,nikz,4,37,40,-0.010299430778978796,0.00904014073799648,0.019339571516975275,0.4709666297369954,0.6390325739396705,"24178,21085,23829,21038"
GUN5,11123,2025-09-28 14:00:00+00:00,22536,mag1k3y,4,40,40,-0.018777493023594195,0.0005127597404731649,0.01929025276406736,0.5710180503101514,0.569633013453168,"22930,24485,18670,23047"
PARIVISION,14698,2025-01-21 19:00:00+00:00,20430,alpha,4,24,40,-0.0027107499132015475,0.016239382167541838,0.018950132080743386,0.4641545386512752,0.6445315391851835,"13776,22929,19235,13239"
DETONATE,16528,2024-09-10 22:30:00+00:00,23137,dvrk,3,30,30,-0.03066665874191294,-0.011726140473655488,0.018940518268257454,0.40060528712343024,0.690221815765912,"23136,23138,20787"
Natus Vincere,349,2025-07-26 16:30:00+00:00,22673,makazze,4,40,40,0.00027022370118968964,0.01917356890699687,0.01890334520580718,0.47721204775691517,0.6347397967558185,"9816,18987,20127,14759"
WOPA,14425,2025-05-20 11:30:00+00:00,16753,n1xen,4,40,28,0.008031603761343915,0.026621173470008114,0.018589569708664197,0.48006015703460103,0.633441510147702,"20248,19038,14242,22950"
Nexus,12338,2025-08-15 17:00:00+00:00,1206,btn,4,40,40,-0.03128999793847218,-0.013115637078822273,0.018174360859649907,0.5024339119967783,0.6167780490299444,"19817,12945,20761,9626"
ODDIK,6540,2024-07-18 21:00:00+00:00,22182,ksloks,3,30,30,-0.04623436238997612,-0.028267281773675056,0.017967080616301066,0.49780890927564797,0.6205018588259802,"20897,17181,14390"
Sangal,6561,2024-07-15 09:00:00+00:00,15835,imorr,4,40,40,0.0018535738447919947,0.019541263294315752,0.017687689449523758,0.47960846192265966,0.6328479673188137,"22361,19187,20245,22047"
Players,15874,2025-02-10 15:30:00+00:00,19290,voltera,3,30,30,0.004257403058818472,0.021716314639611996,0.017458911580793525,0.36394725162000896,0.7173148748958976,"16661,20219,22085"
Space,6991,2024-06-10 14:30:00+00:00,22189,h4san4tor,4,37,40,0.01951638467758273,0.03693753276201146,0.017421148084428732,0.4464608871451741,0.6565809360037633,"17316,20956,19575,22039"
Johnny Speeds,14427,2025-05-20 14:00:00+00:00,24083,mail09,3,12,30,-0.018217265507439833,-0.0010043871217167817,0.01721287838572305,0.25814905447128894,0.7993420626247939,"19065,15569,9255"
JiJieHao,10815,2025-10-01 12:00:00+00:00,19763,boros,4,40,40,-0.005735343958650904,0.011458829661953615,0.01719417362060452,0.4882263136244222,0.6268082159886834,"10449,17675,22419,18163"
Dusty Roots,13596,2025-06-14 19:35:00+00:00,23150,rzk,3,30,30,0.032157288060961395,0.049065104422846326,0.01690781636188493,0.3267720318340652,0.7450780794520057,"18554,21221,24749"
BIG,12125,2025-09-19 14:00:00+00:00,19284,prosus,4,40,40,-0.006614122528913411,0.010048555691221598,0.016662678220135008,0.4534516939091034,0.6516157987165796,"14929,5794,19899,21468"
PARIVISION,16267,2025-01-24 09:00:00+00:00,16948,travis,4,36,40,0.011846137497354163,0.028307714400371154,0.016461576903016993,0.45137012028517204,0.6530578049733924,"13776,22929,19235,13239"
Insilio,3534,2025-01-04 15:00:00+00:00,23858,mo0n,4,35,40,0.022559319147834385,0.03885609916762561,0.016296780019791228,0.3915327458227264,0.6966020988820475,"23048,20197,18510,22535"
JiJieHao,12679,2025-08-11 14:00:00+00:00,23386,kumao,4,40,40,-0.010015613715425961,0.0058530140924750226,0.015868627807900985,0.42878824684666395,0.6692631008813511,"10449,17675,22419,18163"
BetBoom,15723,2025-03-08 16:00:00+00:00,11840,boombl4,3,22,30,-0.002486085721497583,0.01315987920697466,0.015645964928472242,0.3031317556011111,0.7631835406942075,"18506,21667,16555"
Metizport,6177,2024-08-07 13:30:00+00:00,21164,l00m1,4,40,37,-0.01822213965617389,-0.0026280632538942528,0.015594076402279639,0.349686456584904,0.7276658444428926,"15569,14218,20878,20119"
GameHunters,15867,2025-02-09 18:30:00+00:00,23552,slashzz,4,40,40,-0.01400240854647008,0.001556582253469617,0.015558990799939698,0.46742652485319164,0.6415966249577328,"10827,17028,17325,22084"
BLEED,8329,2024-04-21 11:00:00+00:00,18571,cypher,4,40,40,0.005033187275433228,0.02054240883540247,0.015509221559969243,0.4008232285283266,0.6896592965563003,"11219,14932,20813,9766"
MOUZ NXT,6685,2024-06-07 18:00:00+00:00,22904,burmylov,4,40,40,-0.025977088184696538,-0.010574174146398555,0.015402914038297983,0.4698341921049419,0.6398227153179409,"21983,21972,22279,22695"
DMS,5004,2024-09-24 09:00:00+00:00,24144,molodoy,4,40,40,0.027458713867763405,0.042809486099797824,0.015350772232034418,0.44271361545344934,0.6592007958088227,"20600,22075,21692,22076"
Nemiga,11802,2025-09-11 17:00:00+00:00,22325,sowalio,4,40,40,-0.030179510586430557,-0.014888780298675418,0.015290730287755138,0.44509553450654965,0.6575286971134959,"21266,20387,22460,23317"
DMS,5554,2024-08-28 17:45:00+00:00,23469,woozzzi,4,40,40,0.033286039989786624,0.048566468540618385,0.01528042855083176,0.44580578606497706,0.6571393573620458,"20600,22075,21692,22076"
Partizan,15635,2025-02-26 10:00:00+00:00,2476,emi,4,40,40,0.003055455655117177,0.018092357574121004,0.015036901919003826,0.43137506327163894,0.6673902098446491,"13026,20252,20813,20253"
9z,13205,2025-08-01 17:15:00+00:00,22371,levi,3,30,30,-0.0037260073095709404,0.010592346984545743,0.014318354294116683,0.26271577700344473,0.793729136754726,"15914,12092,22613"
W7M,7712,2024-05-11 18:00:00+00:00,20029,card,4,40,31,-0.03919362488871615,-0.02492946348780702,0.014264161400909133,0.3767141362218581,0.7075474951957083,"21100,22082,22964,18894"
KHAN,11349,2025-09-27 11:30:00+00:00,24646,ddoni,4,40,40,-0.009061435383672259,0.00508073576684151,0.014142171150513768,0.30656810519298233,0.759992175975512,"24649,24650,24906,22429"
9INE,13905,2025-06-07 13:00:00+00:00,21113,modo,4,40,40,-0.008961466209138656,0.004953761399837137,0.013915227608975792,0.3668923251140685,0.7147336784035575,"2898,14932,20300,21159"
Swingers,15540,2025-02-27 15:30:00+00:00,17216,mallby,4,40,40,0.022989558870636684,0.03689959667917127,0.013910037808534583,0.36142908714220495,0.718769749646378,"20083,16835,22109,17133"
ENCE,16044,2025-02-12 16:00:00+00:00,23372,xkacpersky,3,30,30,-0.010475548049418562,0.0031937095985473517,0.013669257647965914,0.2989006631648417,0.7660891642332901,"12731,7412,21972"
Liquid,1552,2024-08-07 18:40:00+00:00,4679,jks,4,31,40,-0.0012386191050745292,0.01229313394694812,0.013531753052022649,0.3533070407859532,0.725020517564057,"8520,10394,13915,21763"
FaZe,1063,2025-02-01 15:00:00+00:00,8738,elige,4,40,40,-0.009020133916946732,0.0044202077576896035,0.013440341674636334,0.37821365308814214,0.7062996276676339,"9960,8183,18053,429"
Metizport,14015,2025-06-13 18:30:00+00:00,9261,lekr0,4,40,37,-0.022019337666295963,-0.008749144006793275,0.013270193659502688,0.34276326311295546,0.7327355954073403,"17937,14218,21164,9766"
500,11106,2025-09-23 17:00:00+00:00,20282,krasnal,4,40,40,0.01648649885879466,0.029685349889275597,0.013198851030480938,0.37267157871296436,0.710414226353797,"15369,11219,17145,20358"
MOUZ NXT,7515,2024-05-16 14:45:00+00:00,22904,burmylov,4,40,40,-0.024383205116275692,-0.01127133734728733,0.013111867768988362,0.3066747279991374,0.7599730604077167,"21983,21972,22279,22695"
Tricked,11804,2025-09-12 17:00:00+00:00,8891,nodios,4,39,40,0.0003904318131654444,0.013479642178820778,0.013089210365655333,0.32556280263404813,0.7456386726756378,"10264,21571,21379,21036"
Zero Tenacity,10996,2025-10-07 17:50:00+00:00,11777,maden,4,40,40,0.0031997000315501455,0.016131115529933928,0.012931415498383782,0.3232632429192504,0.7473625275321639,"21783,8311,21302,5351"
Astralis,527,2025-05-10 05:00:00+00:00,10096,hooxi,4,40,40,-0.03591133036080304,-0.023382716701638082,0.012528613659164956,0.356496652886001,0.7225774747885612,"7592,10994,20304,17956"
Bounty Hunters,12784,2025-08-07 22:20:00+00:00,18714,piriajr,3,30,30,0.006079629619924752,0.018537052012260687,0.012457422392335936,0.22877603088902698,0.8198690436593077,"20690,14394,18322"
ECLOT,12898,2025-08-06 11:00:00+00:00,13317,aaron,4,40,40,-0.03178846375835878,-0.019452702523127894,0.012335761235230887,0.3248725255085752,0.7461569428559692,"19594,19069,22101,19815"
GUN5,10369,2025-10-10 17:00:00+00:00,23783,fineshine52,4,40,40,-0.03329981391639771,-0.02096592192685598,0.012333891989541733,0.29190552670836367,0.7711443080285683,"22930,24485,18670,23047"
PARIVISION,14757,2025-01-27 19:00:00+00:00,20430,alpha,4,40,40,0.025805611724762638,0.03802354493247671,0.012217933207714075,0.34808078403532533,0.7287178548688006,"13776,22929,19235,13239"
GUN5,3775,2024-12-16 19:15:00+00:00,23783,fineshine52,4,40,36,0.010360954336266066,0.022039562364437385,0.01167860802817132,0.25283478333050574,0.8011016769865776,"19808,23047,18670,22471"
GUN5,16312,2025-01-30 18:00:00+00:00,23783,fineshine52,4,35,40,0.025649989460231594,0.037220236565288514,0.01157024710505692,0.27017105793893675,0.7878625172937561,"13240,22471,18670,23047"
ENCE,13528,2025-07-10 14:00:00+00:00,21233,myltsi,4,40,33,-0.013291394745479959,-0.0017856551724549949,0.011505739573024963,0.2932022899087675,0.7703174962057674,"21972,7412,12731,21815"
9INE,11755,2025-09-09 17:00:00+00:00,21113,modo,4,40,40,-0.01754970245702475,-0.006123571227928707,0.011426131229096045,0.3631612319880186,0.7174672799920689,"2898,20300,22702,14932"
Space,6990,2024-06-10 14:30:00+00:00,17316,vert,3,30,30,0.04094114489521774,0.05226872968187484,0.011327584786657102,0.27096999156954776,0.7874329798434114,"20956,19575,22039"
Permitta,6961,2024-06-06 14:00:00+00:00,24179,spavaqu,4,38,40,0.006813075315013288,0.017775343524327598,0.01096226820931431,0.287046371122107,0.7749186370728384,"20283,20284,20309,21142"
JiJieHao,11677,2025-09-17 14:50:00+00:00,19763,boros,4,36,40,-0.018984974124764232,-0.008090987384512643,0.010893986740251589,0.2576375309784013,0.7974093134875719,"23386,17675,22419,18163"
JiJieHao,12112,2025-09-18 08:00:00+00:00,10449,issaa,4,36,40,-0.023923166969558856,-0.013128436114885516,0.01079473085467334,0.25559055514897444,0.7989821690593845,"23386,17675,22419,18163"
SPARTA,10120,2025-10-22 10:30:00+00:00,24818,k4nfuz,4,40,40,-0.006466090763407822,0.0041554073828227265,0.010621498146230549,0.2847935856570303,0.7765579392601968,"21369,24171,24172,20199"
MOUZ NXT,7041,2024-06-04 12:00:00+00:00,22904,burmylov,4,40,40,-0.029376457198076782,-0.01906976392559862,0.010306693272478164,0.31699995772076983,0.7520951925632825,"21983,21972,22279,22695"
Inner Circle,9124,2025-12-05 09:00:00+00:00,16147,cptkurtka023,4,36,40,-0.012266016744167265,-0.002026908001232344,0.010239108742934922,0.28865782374221854,0.7736813538861109,"24168,24282,23642,23415"
Sashi,15098,2025-04-11 11:30:00+00:00,23338,beccie,4,40,40,-0.025947069921067205,-0.01578213035278103,0.010164939568286176,0.27255763398527155,0.7860048945783719,"13843,16731,20090,16723"
Liquid,11492,2025-09-27 09:30:00+00:00,8738,elige,4,40,40,-0.01454448325014474,-0.004850742281695431,0.00969374096844931,0.23356017766650763,0.8159414174397127,"8520,9436,21763,16820"
FAVBET,14800,2025-02-19 19:00:00+00:00,2131,bondik,4,40,40,0.04274472154743701,0.052422757015396934,0.009678035467959922,0.26338002563740964,0.7929625793864731,"18240,20228,21717,20110"
GUN5,11842,2025-09-17 17:00:00+00:00,22459,sh1nejezzz,3,30,30,-0.052688998591586156,-0.04311205345704854,0.009576945134537614,0.21594332102125208,0.829791883889343,"22930,18670,23047"
Oramond,9956,2025-11-09 09:00:00+00:00,20686,suonko,4,36,40,-0.038172450284607744,-0.02864397261662776,0.009528477667979984,0.22701346455984636,0.8210828518585094,"20945,22129,24179,20071"
Oramond,9370,2025-11-20 09:00:00+00:00,24179,spavaqu,4,40,38,0.013626322016589925,0.022749124641479386,0.00912280262488946,0.24370486235226865,0.8082959459471158,"20945,22129,20686,20071"
Sangal,4610,2024-07-15 18:00:00+00:00,19310,lnz,4,40,40,0.002206650914572822,0.01121066448577334,0.009004013571200519,0.24704935574506548,0.8055203393084895,"22361,19187,20245,22047"
Metizport,4894,2024-10-01 17:20:00+00:00,19065,shine,4,37,40,0.011829834374017521,0.020687483786906193,0.008857649412888672,0.19085697397096552,0.8491680808393935,"14218,21164,20878,20119"
CPH Wolves,14875,2025-03-26 19:00:00+00:00,24332,matheos,4,40,31,-0.01555573098558935,-0.00675133148812133,0.008804399497468019,0.19440697194217693,0.8464788233880702,"22048,17113,13669,20637"
500,8992,2025-12-04 18:25:00+00:00,20282,krasnal,4,38,40,-0.013724683974164046,-0.005008060855299643,0.008716623118864404,0.2395935363892235,0.8114322676006561,"11219,18571,17145,20358"
GUN5,10008,2025-10-29 12:30:00+00:00,22536,mag1k3y,4,40,40,-0.024755912178061747,-0.016181687147219487,0.00857422503084226,0.2057618991496446,0.8375217851293363,"22930,24485,18670,23047"
BESTIA,3678,2025-01-10 20:00:00+00:00,16314,pancc,4,40,40,-0.017766092216732823,-0.009266792192331407,0.008499300024401416,0.21568881966556736,0.829813185024398,"2161,20394,21155,22570"
BC.Game,11766,2025-09-09 17:00:00+00:00,2476,emi,4,40,40,0.019919411768615853,0.02834043057748122,0.008421018808865366,0.19014879586223532,0.8496897332114328,"7998,9618,20926,18790"
Betclic,11687,2025-09-19 11:00:00+00:00,16080,dycha,4,29,24,-0.020167856378972185,-0.01188146732173444,0.008286389057237746,0.21297687187642375,0.8322241842020501,"24544,18979,25348,18070"
SINNERS,5313,2024-09-25 08:30:00+00:00,20229,moriisko,4,40,40,-0.023883663227754225,-0.01588691762949374,0.007996745598260486,0.19580150887786876,0.8453047990364055,"22280,12810,798,11199"
Betera,14719,2025-01-23 19:00:00+00:00,20402,synyx,4,26,30,0.022377136396855887,0.030134015980218944,0.007756879583363057,0.16502199905906131,0.8695484173195968,"19874,24173,20422,16415"
Fluxo,14635,2025-05-06 22:00:00+00:00,22366,nicks,4,39,36,0.011458549334101972,0.019077728679266142,0.00761917934516417,0.19186598609584207,0.8483920337842027,"20385,18714,12521,21286"
FAVBET,11775,2025-09-10 17:00:00+00:00,21717,t3ns1on,4,40,40,-0.013377762033685795,-0.005887489883132907,0.007490272150552888,0.23741113069740197,0.8129712664994556,"18240,2131,20228,20110"
CYBERSHOKE,13862,2025-06-19 14:00:00+00:00,19920,kair0n,4,40,34,-0.011304488701591366,-0.0039485732031742365,0.00735591549841713,0.2101277909144906,0.8341771474586889,"22803,17508,20948,22879"
Rhyno,4124,2024-11-14 11:00:00+00:00,16102,nopeej,4,40,40,-0.007495816684559316,-0.00017100017394557285,0.007324816510613744,0.2026139960573827,0.840007434575427,"17003,23140,23237,20054"
Vikings KR,4358,2024-10-28 14:30:00+00:00,16314,pancc,4,40,40,-0.011804233907154352,-0.004569954981091357,0.007234278926062996,0.16565282439059806,0.8688601402233016,"2544,16769,14010,23045"
FAVBET,11041,2025-09-09 14:30:00+00:00,19614,s4ltovsk1yy,4,40,40,-0.029657588896979736,-0.022439726932866923,0.007217861964112813,0.24003545001632684,0.8109346917710495,"18240,2131,20228,20110"
Crashers,12813,2025-08-11 16:00:00+00:00,20897,matios,4,38,40,0.009049602111416035,0.016256837477264623,0.007207235365848589,0.19756606266140384,0.8439124533062793,"23829,21085,24717,21038"
Metizport,15182,2025-04-26 11:30:00+00:00,21012,ro1f,4,40,40,-0.005645397673227731,0.0012813180054560501,0.006926715678683781,0.17891092557855254,0.8584872492334301,"17937,14218,21164,9766"
Dusty Roots,11398,2025-09-27 22:40:00+00:00,14737,meyern,4,40,40,0.02260134543446398,0.029064316784630194,0.006462971350166213,0.16860720076122473,0.8665556397347272,"18554,25106,24749,23150"
HEROIC,161,2025-09-13 08:10:00+00:00,19187,xfl0ud,4,35,39,-0.04956865897044476,-0.04312855950047741,0.0064400994699673475,0.1662731796300173,0.8685293681318115,"23600,22047,19310,20119"
Metizport,6431,2024-07-16 12:00:00+00:00,15569,sapec,4,40,40,-0.03251613181612678,-0.02659708926346991,0.005919042552656871,0.1430911807152159,0.8866080926400994,"14218,13669,20878,20119"
ARCRED,14703,2025-01-22 16:00:00+00:00,19703,ryujin,4,40,40,-0.004893231996613956,0.0009605100482016085,0.005853742044815565,0.1675471999308332,0.8673732672556849,"21369,21363,18447,18671"
PARIVISION,16303,2025-01-28 15:00:00+00:00,16948,travis,4,40,40,0.03478248499467244,0.04052449300727916,0.005742008012606721,0.1611424458664014,0.8723991453102033,"13776,22929,19235,13239"
HOTU,544,2025-05-10 14:15:00+00:00,18752,kade0,4,22,38,0.018075833746754463,0.02378059918941161,0.005704765442657148,0.12204742813021092,0.9034620465508967,"21385,21386,24190,19823"
Ninjas in Pyjamas,7632,2024-05-16 18:15:00+00:00,17937,isak,3,30,30,-0.026071563985176693,-0.020714827942622315,0.0053567360425543775,0.1179168657092758,0.9065634680366881,"20425,8371,20879"
Aurora,308,2025-08-14 16:20:00+00:00,7938,xantares,4,40,40,-0.011576589321535638,-0.006470027768320524,0.005106561553215114,0.14122102009383541,0.888061611325333,"22361,8574,21243,150"
Wildcard,11957,2025-09-10 01:00:00+00:00,19044,f1ku,3,30,30,0.02949020235576739,0.03450755870745762,0.00501735635169023,0.10077156941943231,0.9200873179567806,"21665,8507,22135"
FaZe,321,2025-07-23 15:35:00+00:00,18053,broky,4,33,40,0.010120524344712141,0.015128580433012167,0.005008056088300026,0.1127884972984477,0.910516948406282,"9960,8738,429,8183"
FAVBET,5293,2024-09-21 10:30:00+00:00,2131,bondik,4,40,40,0.018973280343208453,0.023902819750118293,0.004929539406909839,0.13003662931634657,0.8968728830137891,"18240,20228,21717,20110"
Yawara,14636,2025-05-06 22:00:00+00:00,25035,lacerda,4,40,40,-0.002476585184924733,0.0023034685092659128,0.004780053694190645,0.10894609293573407,0.9135276328318864,"24284,24772,22957,22364"
Virtus.pro,1870,2024-04-23 11:30:00+00:00,8918,electronic,4,40,40,-0.0015323114122168372,0.00317889889081146,0.004711210303028297,0.10344022365206866,0.9178791871266319,"13776,12732,16612,20101"
HEROIC,1014,2025-01-29 17:55:00+00:00,19808,tn1r,4,8,40,-0.03575377209434488,-0.031324090599303286,0.004429681495041596,0.0800428321593128,0.9374087317294967,"19187,19164,19310,22047"
Anonymo,3495,2024-12-27 09:00:00+00:00,23614,bambosh,3,30,30,-0.014494477147977237,-0.010126697462434376,0.004367779685542861,0.08568844672808176,0.9320533168146522,"20281,24242,24243"
Sharks,7259,2024-06-04 22:30:00+00:00,23461,pepe,4,31,40,-0.014082373821132668,-0.010040561313594692,0.004041812507537976,0.08102939791418068,0.9356581633555602,"21921,21170,20558,22911"
Galorys,12212,2025-09-13 13:00:00+00:00,20029,card,4,40,40,0.04307652872456993,0.04702010844377579,0.003943579719205864,0.09469837957006977,0.9248146803050712,"20522,9483,23551,18743"
NRG,3923,2024-12-07 02:25:00+00:00,20333,jeorge,4,40,39,0.024034459437375765,0.02781571384497395,0.0037812544075981856,0.09334412367654929,0.925875813061328,"9136,13249,18838,7687"
EYEBALLERS,4775,2024-09-05 14:00:00+00:00,22060,delle,4,33,40,-0.0069145855327134445,-0.003140373616915186,0.0037742119157982584,0.09664506254354717,0.9233303068971223,"3849,22914,23397,16029"
Monte,15123,2025-04-14 14:05:00+00:00,19926,afro,4,32,40,-0.010364459444860665,-0.006599256903836968,0.003765202541023697,0.09174521254586729,0.9271840518909658,"21816,21217,20794,9656"
GUN5,11792,2025-09-11 17:00:00+00:00,23783,fineshine52,3,30,30,-0.001626149611237516,0.0018998210554848896,0.0035259706667224054,0.08215049513152484,0.9348116436828969,"22930,18670,23047"
Galorys,11900,2025-09-10 21:00:00+00:00,23552,slashzz,4,36,40,0.03956468951250548,0.04307652872456993,0.003511839212064445,0.08250789607104671,0.9344934652235503,"20522,9483,23551,18743"
Partizan,14341,2025-05-19 15:00:00+00:00,19786,depreshn,4,40,40,-0.017262081130121676,-0.01402544280676972,0.0032366383233519563,0.08534680477553327,0.9322044447413544,"13026,20252,20813,20253"
OG,16236,2025-01-20 12:00:00+00:00,19064,spooke,4,40,40,-0.023169550191532388,-0.019939731760486017,0.003229818431046371,0.08740429877278637,0.9305847356074667,"21113,19044,20941,21983"
Rebels,3311,2024-04-26 07:40:00+00:00,3669,innocent,4,40,40,-0.028023471352989538,-0.025036881984231884,0.002986589368757654,0.07777994267758223,0.9382119640411276,"21715,21263,20349,23295"
JiJieHao,10146,2025-11-03 12:00:00+00:00,18120,sinnopsyy,4,40,40,-0.033568343980224125,-0.030734772781158715,0.00283357119906541,0.07749915329377711,0.93843380471071,"19763,17675,22419,18163"
Johnny Speeds,9497,2025-10-25 17:00:00+00:00,20133,svedjehed,4,40,40,-0.0036911400811120722,-0.0008581078103436196,0.002833032270768453,0.08627199989355235,0.9314713925639975,"15569,9261,16029,9255"
Iberian Soul,13786,2025-06-23 17:35:00+00:00,11271,smooya,4,40,40,0.028956445115719553,0.03177017700046787,0.0028137318847483196,0.07592484156765784,0.9396733167576483,"18749,8371,19509,9254"
Flamengo,13561,2025-06-27 18:00:00+00:00,20939,history,4,40,40,0.005084951542959376,0.007775083040899927,0.002690131497940551,0.06318147447815387,0.9497844105367222,"16816,18891,11213,16814"
Galorys,7164,2024-06-06 21:00:00+00:00,23551,tomate,4,40,40,-0.0047341791293051575,-0.0021045033659663065,0.002629675763338851,0.06597350931853287,0.9475680200853933,"18610,20083,21284,19991"
ALTERNATE aTTaX,4123,2024-11-14 11:10:00+00:00,14932,faven,4,40,40,-0.002339307819150915,0.00025624480897935983,0.002595552628130275,0.06287408560216191,0.950039762303099,"21500,12290,21468,20122"
Nemiga,12248,2025-08-11 17:00:00+00:00,22325,sowalio,4,40,40,-0.021473100318208427,-0.01894869810539577,0.0025244022128126584,0.0763396113445156,0.9393444593929635,"21266,20387,22460,23317"
BIG,1027,2025-01-29 14:35:00+00:00,21468,hyped,3,30,30,-0.009061792555426414,-0.007232531007027694,0.00182926154839872,0.03813943925016131,0.9697182046056079,"14929,5794,19899"
Ninjas in Pyjamas,1985,2024-04-30 14:30:00+00:00,23372,xkacpersky,4,34,40,-0.018928317194434455,-0.01717826753566929,0.001750049658765164,0.04443325764644265,0.9646852895204772,"20425,13618,8371,20879"
Solid,8337,2024-04-06 20:00:00+00:00,11922,alle,4,40,38,0.0138755041430705,0.01501525876011352,0.0011397546170430206,0.02799614281239885,0.9777420656465325,"21762,20522,22362,20519"
Space,6998,2024-06-11 14:30:00+00:00,21362,truniq,4,37,40,0.037052970847149924,0.03816736059808666,0.0011143897509367368,0.028821713744361335,0.9770973243652029,"22039,20956,17316,19575"
BetBoom,1126,2025-01-23 18:00:00+00:00,16555,ax1le,4,40,24,-0.025163165913660378,-0.02406522922124751,0.0010979366924128674,0.021856485453296628,0.9826757286011358,"19920,16921,18506,21667"
Lynn Vision,3201,2024-05-28 07:00:00+00:00,16872,flying,4,40,40,-0.020621983310649204,-0.019692134621955796,0.0009298486886934083,0.01969081198305643,0.9843411406340885,"18744,22922,20254,16551"
BOSS,5202,2024-10-01 01:15:00+00:00,19079,fruitcupx,4,36,40,-0.008902677952558898,-0.008056871973528622,0.0008458059790302751,0.021148650152649804,0.9831968988780124,"15176,18706,20564,19128"
500,9283,2025-11-22 18:00:00+00:00,20282,krasnal,4,40,38,-0.0027121816696599106,-0.0018722451556831233,0.0008399365139767872,0.025330130967600464,0.9798690793165952,"9766,17145,11219,20358"
Liquid,1014,2025-01-29 17:55:00+00:00,9436,nertz,4,40,40,-0.008898754743807738,-0.008223319661264638,0.0006754350825430994,0.01627178397914283,0.9870591700348798,"8520,10394,21763,4679"
